sample_id,split,label,depth_bin,shot_start,shot_stop,T_boltz,T_boltz_se,r2_boltz,intercept_boltz
train_106,train,1.0,1,2,2,8678.412564016,487.33884880192977,0.9519687218620985,2.977888340103111
train_107,train,3.0,1,2,2,9031.52602309371,586.4030913612097,0.9368109033949068,3.40897683454061
train_108,train,1.0,1,2,2,8357.54103868391,638.1280464989089,0.9146805482565473,1.2666618826736205
train_109,train,3.0,1,2,2,8662.671428981772,386.4695353725441,0.9691374225831656,3.441455880873278
train_110,train,1.0,1,2,2,8823.635707720507,510.4231930991549,0.949180048685457,3.2418905773410587
train_111,train,3.0,1,2,2,8904.994615149104,529.3714013536658,0.9464836217982738,3.4518647932161413
train_112,train,1.0,1,2,2,8756.11502696092,449.0836965634727,0.9596124491826751,3.4903976000177734
train_113,train,3.0,1,2,2,8296.883691571791,322.8372189636675,0.9763483220028387,2.705057509047983
train_114,train,3.0,1,2,2,8121.92045934495,387.7523728105145,0.9648151611476803,1.7154551868402672
train_115,train,3.0,1,2,2,8231.462946234447,308.1563862077317,0.9780680451797253,2.6081068094792874
train_116,train,4.0,1,2,2,8036.390715870135,307.18702149270814,0.977156237783609,2.1317649928102815
train_117,train,1.0,1,2,2,8655.351269131137,409.7280564431142,0.9653866770166329,3.250815473640258
train_118,train,2.0,1,2,2,8043.328000851164,311.55294565130373,0.9765571814685635,2.0135503538223185
train_119,train,2.0,1,2,2,8382.140187456927,590.8244783979303,0.9263610810713048,1.548599265565966
train_120,train,5.0,1,2,2,8533.766195817887,327.43339462510835,0.9769870004554791,3.16472914363324
test_001,test,,1,2,2,8375.70155697232,270.22776761824235,0.9836181080675562,3.1892076248242947
test_002,test,,1,2,2,8145.764408041392,505.4177364041297,0.9419773312290053,1.2135869489862854
test_003,test,,1,2,2,7902.636099959546,165.0291041059125,0.9930708916741459,2.2692341925122257
test_004,test,,1,2,2,8265.281301590228,357.81031660194213,0.9708875111098305,1.956892349039781
test_005,test,,1,2,2,8043.503027582718,316.56650431824585,0.9758160410193052,1.8155854789748451
test_006,test,,1,2,2,8862.561933507757,519.7385365447966,0.947843562499941,3.3434258958785574
test_007,test,,1,2,2,8817.7148598963,469.57315958673223,0.9565947364144309,3.4216435107979604
test_008,test,,1,2,2,8042.106236910186,292.1848996640377,0.9793167356703834,2.07049908298844
test_009,test,,1,2,2,8034.502011164066,228.1024560935527,0.9872679881668381,2.478519691418371
test_010,test,,1,2,2,8702.644917737314,353.33707763599176,0.9743025678833208,3.7345625072462885
test_011,test,,1,2,2,8424.184803927814,365.6985484279196,0.9707308888594344,2.6264663559067025
test_012,test,,1,2,2,8130.434125971721,450.6872946158677,0.953140251629292,1.7742815949573174
test_013,test,,1,2,2,8697.556882026633,374.7643944513701,0.9711511244519855,3.37486642299097
test_014,test,,1,2,2,8222.068153152748,280.3794445904046,0.9817339769242592,2.975653201708157
test_015,test,,1,2,2,8129.243363307632,181.23486191512782,0.9921102516327591,2.9283225542629765
test_016,test,,1,2,2,8371.431009456493,375.7552742175662,0.9687714318874613,2.9392434201474265
test_017,test,,1,2,2,8765.405954202974,404.61300655432944,0.9670317183714474,3.4808575790755043
test_018,test,,1,2,2,8439.59527614382,365.4000225109699,0.9708807769058158,2.7970732894319315
test_019,test,,1,2,2,7871.407974273901,2614.7771466910726,0.6016528331150186,-0.6401405488033731
test_020,test,,1,2,2,8419.020322316559,293.1555702478491,0.9809695655984069,3.034128838655742
test_021,test,,1,2,2,8772.75850477995,452.61412170920414,0.9591501529932234,3.345089602170255
test_022,test,,1,2,2,8091.743582691442,305.23507091323364,0.9777398574320004,1.9711245519530838
test_023,test,,1,2,2,8378.259181064464,266.2027710525534,0.9841043354396614,3.297364318603173
test_024,test,,1,2,2,8028.509648681022,325.53928424718686,0.9743681471008998,1.8490715336120696
test_025,test,,1,2,2,8412.918513926179,267.6076100462322,0.984068781605179,3.2465848100920973
test_026,test,,1,2,2,8068.374798248836,275.5608927340704,0.9816788614157044,2.16061374335097
test_027,test,,1,2,2,8386.530411412983,402.6300069084448,0.9644335975286499,2.4324207034867946
test_028,test,,1,2,2,8372.66758036656,407.96024563387545,0.9634037726475471,2.3570053056437255
test_029,test,,1,2,2,8648.411909896975,403.52581870412536,0.9663395693386331,3.0912732860684016
test_030,test,,1,2,2,8175.866920551607,293.4782072305943,0.9798004495411432,2.0812816478434293
test_031,test,,1,2,2,8560.041575367999,356.7877666982097,0.9729553687791779,2.9982264057139445
test_032,test,,1,2,2,8273.145476689142,469.08107810691354,0.9510794546481021,1.7551069258377927
test_033,test,,1,2,2,8142.241591502032,364.06039956650244,0.9690040819983972,1.7886869388869853
test_034,test,,1,2,2,8277.28463653124,256.3114533248683,0.9848898803123781,2.353674257005906
test_035,test,,1,2,2,8753.980052168783,428.4954110345278,0.9630798444799982,3.4183215756161403
test_036,test,,1,2,2,8300.467232206833,271.5124518928786,0.9831685174787612,2.8828994737790667
test_037,test,,1,2,2,8436.924555070147,501.52084125457054,0.9464887520485747,2.4038937009034225
test_038,test,,1,2,2,8480.02497276782,346.47885249663415,0.9739845552277567,3.0400010530553563
test_039,test,,1,2,2,8413.893059146778,805.046360092495,0.8722377202849204,0.9981395468168852
test_040,test,,1,2,2,8581.099687229027,423.65213507843237,0.9624648825212773,2.784388662660597
test_041,test,,1,2,2,8194.319861216018,492.6784030151391,0.9453233862519657,1.713819970746048
test_042,test,,1,2,2,8244.876495059107,395.5925318964177,0.9644746267922687,1.93783293890501
test_043,test,,1,2,2,8463.589648113131,389.5277544022475,0.9672197139206573,3.0262284310718224
test_044,test,,1,2,2,8234.968690519308,497.96662454522107,0.9447282215663573,1.2153504318152848
test_045,test,,1,2,2,8534.81220704749,484.2365859311303,0.9510180574756659,2.4355596927636993
test_046,test,,1,2,2,8380.68277346385,849.7380498113334,0.8587473177145196,0.6506711326876768
test_047,test,,1,2,2,8748.398575210551,548.6770186337129,0.9407907654788974,2.870085492801232
test_048,test,,1,2,2,8212.856362672319,537.1878065719825,0.9359338018362939,1.2341060076074486
test_049,test,,1,2,2,8497.933690050508,372.553999526982,0.9701655779922177,2.8933980764539644
test_050,test,,1,2,2,8372.65148965438,702.5217786507271,0.8987589235426064,1.1999504553025444
test_051,test,,1,2,2,8608.835268192854,363.8709588136333,0.9722101546009994,3.4575075562067625
test_052,test,,1,2,2,8157.376951225023,393.1298452858594,0.9641701784327275,1.7479319534598394
test_053,test,,1,2,2,8298.048152600351,463.8314389714634,0.9523894684601146,1.7360619362883671
test_054,test,,1,2,2,8002.200378559367,429.2870571321847,0.9559804363843061,1.5960328921766358
test_055,test,,1,2,2,8541.276368142419,331.0493816903729,0.9765282850128895,3.206952642178484
test_056,test,,1,2,2,8188.230458974483,383.1818280651199,0.9661473218590119,2.0621120866751665
test_057,test,,1,2,2,8351.048384804033,275.4981678486842,0.9828849528766014,3.0329377888323017
test_058,test,,1,2,2,8195.123047266581,466.93198497070773,0.9506230117406259,1.669547757718827
test_059,test,,1,2,2,8482.813688668095,289.26713428654443,0.9817344669691787,3.1661412948540746
test_060,test,,1,2,2,7996.707104544829,297.6692487177222,0.9783108556491894,2.2609583299216487
train_001,train,2.0,2,3,4,8736.240135458467,490.4464649847583,0.9519947614399661,2.7037701309844646
train_002,train,5.0,2,3,4,8479.482102868515,391.99945289814406,0.9669363985398902,2.317734075565851
train_003,train,2.0,2,3,4,8507.18805001501,446.5488916986923,0.9577768822166536,2.3561576234487998
train_004,train,4.0,2,3,4,7836.282124278762,403.87365397916244,0.9592324362140194,1.7966455907133705
train_005,train,5.0,2,3,4,8220.239243539112,389.4679099841593,0.9653287369837023,2.4150907305712925
train_006,train,2.0,2,3,4,8147.570281542832,500.6688147147964,0.9430245414266043,1.192387656798064
train_007,train,2.0,2,3,4,8453.78999547556,707.4326801614926,0.8992452642144648,1.654276938969602
train_008,train,5.0,2,3,4,8173.755509762296,248.12556592562547,0.9854700817896285,2.549672421710058
train_009,train,3.0,2,3,4,8094.298717934188,391.14294820647274,0.9639834496135966,1.5814499590297606
train_010,train,2.0,2,3,4,8458.216216845505,655.5569124905418,0.9123144974124447,1.4603083708787556
train_011,train,3.0,2,3,4,8250.637148078871,547.6427098152383,0.9341499338131598,1.275931505425147
train_012,train,5.0,2,3,4,8052.6018895748,334.7802784774937,0.9730896038769384,2.3251540836076607
train_013,train,2.0,2,3,4,8214.055874891063,641.0229893495597,0.9112088247296626,1.2101287661204552
train_014,train,5.0,2,3,4,8450.378355716803,481.5446654209799,0.9506095482785162,1.5276514995917116
train_015,train,3.0,2,3,4,8432.574510790391,442.02355974883255,0.9578880642240829,2.276875751621718
train_016,train,4.0,2,3,4,8385.659535843946,1019.325707769054,0.8087911902511228,0.4767599877292872
train_017,train,2.0,2,3,4,8710.229896536752,495.7923100262544,0.9507154418216252,2.857787251986591
train_018,train,5.0,2,3,4,8238.94835312868,452.5553543865329,0.9539484002898937,2.022217641278367
train_019,train,3.0,2,3,4,8355.537875609267,354.1787783887193,0.9720548152255167,2.1990882666756573
train_020,train,2.0,2,3,4,8472.902725067152,852.2922212430425,0.8606632019844294,0.8106873359214211
train_021,train,5.0,2,3,4,8384.926901015051,726.5926267351333,0.8927420735451141,1.5180840216209583
train_022,train,4.0,2,3,4,8641.076692069799,450.63306395849054,0.9583003860902876,2.7575609053097456
train_023,train,3.0,2,3,4,8405.712896123354,829.6605598037561,0.8651467146235552,1.0363118797553401
train_024,train,5.0,2,3,4,8512.480223810762,396.4011877066596,0.9664675771671795,2.8100197132758606
train_025,train,5.0,2,3,4,8537.810110425668,438.50861756125687,0.9595023960848412,2.0023359948908244
train_026,train,3.0,2,3,4,8371.29994613497,636.93652587295,0.9152274006943284,1.455293102453239
train_027,train,2.0,2,3,4,8669.650625972852,674.8885084100416,0.9116124484639362,2.2492309529252905
train_028,train,4.0,2,3,4,8471.02600278732,799.337006040689,0.875300435569293,1.033245953108728
train_029,train,2.0,2,3,4,8745.469047778388,580.6033161086872,0.9341254024673921,2.5786206328902885
train_030,train,5.0,2,3,4,8649.813435549835,640.2414697374342,0.9194062173491757,2.135729270083586
train_031,train,4.0,2,3,4,8129.904247900245,581.0576556224577,0.9244441243808253,1.2930774785012922
train_032,train,3.0,2,3,4,8143.001338203826,293.24377438629136,0.9796722469105567,2.406285904918424
train_033,train,1.0,2,3,4,8666.671977888293,479.7930400515423,0.9532552996901036,2.784266298727723
train_034,train,2.0,2,3,4,8191.400142622334,356.09379376121075,0.9706508486616688,1.9908625945088056
train_035,train,2.0,2,3,4,8312.732732269174,257.7304470085582,0.9848527049915345,3.031513964531961
train_036,train,2.0,2,3,4,8280.067992272561,432.7417927515769,0.9581271054903935,1.9198403000568884
train_037,train,2.0,2,3,4,8422.02518592275,313.7546699978268,0.9782765425153156,2.824584849744297
train_038,train,3.0,2,3,4,8591.985953423178,529.95073914485,0.9426224936827765,2.4425671952475296
train_039,train,3.0,2,3,4,8297.99547695892,421.2236322937566,0.9604038513738746,2.3074508315439255
train_040,train,2.0,2,3,4,8650.178277795158,603.1221177084842,0.9278312208267179,2.2874655943709277
train_041,train,3.0,2,3,4,8230.188452822376,395.7428874268844,0.9643261007660087,1.9652709634987682
train_042,train,2.0,2,3,4,8282.155409571233,225.67930796588428,0.9882594700934926,2.5670323797786097
train_043,train,4.0,2,3,4,8111.424280615124,643.9061131364627,0.9084091015696647,1.176631476052167
train_044,train,3.0,2,3,4,8253.644333395794,538.6304328438615,0.9362057465076298,1.2282116451953549
train_045,train,3.0,2,3,4,8239.073893752688,730.0422926414483,0.8883991821082345,0.9476793668843833
train_046,train,4.0,2,3,4,8341.698227828992,739.1798175286293,0.8883873087685698,0.8577772934187307
train_047,train,2.0,2,3,4,8435.415355278314,346.7305425909978,0.9736787252705661,2.8769756190321956
train_048,train,4.0,2,3,4,8146.954630359712,579.6855210453723,0.9250647077183044,1.2016812314319498
train_049,train,2.0,2,3,4,8185.639272626997,527.2678089039947,0.9377466382219977,1.652368622095536
train_050,train,4.0,2,3,4,7933.662970827078,367.8218201512739,0.9667522205765804,1.5388925286525232
train_051,train,3.0,2,3,4,8618.150230220577,427.0750929795997,0.9621938103189285,2.658309481114971
train_052,train,3.0,2,3,4,8144.421362886142,536.0179656697765,0.9351877615836093,1.5553403273796143
train_053,train,3.0,2,3,4,8612.339016937447,394.83756532906426,0.9674650630240109,2.747360757575661
train_054,train,2.0,2,3,4,8262.90779340206,860.7201469879371,0.8520708345279788,0.8965961354005207
train_055,train,3.0,2,3,4,8301.025772955361,591.6991006064166,0.9248178918213731,1.53973852730498
train_056,train,1.0,2,3,4,8088.409882364565,638.9125297680209,0.9092284964065549,0.8635731400382305
train_057,train,1.0,2,3,4,8246.414755764208,619.1731875333587,0.9172615978596,1.2923583855443281
train_058,train,1.0,2,3,4,7999.632010596073,272.34384878876807,0.9817931381328516,1.8863284885999843
train_059,train,2.0,2,3,4,8715.715897519596,571.9217285774861,0.935545678305021,2.6011131559142386
train_060,train,3.0,2,3,4,8248.663430537648,376.8454600657057,0.9676843346969033,2.2152959874388802
train_061,train,2.0,2,3,4,8348.697531748288,342.33966009773167,0.973802030366936,2.4095882601644396
train_062,train,3.0,2,3,4,8515.73914952722,389.5646725671149,0.9676010636546143,2.598607078067122
train_063,train,2.0,2,3,4,8293.44741261434,250.4854872780009,0.9856145962390658,2.6988111642890584
train_064,train,2.0,2,3,4,8418.748631151768,381.62835779100897,0.9681684986650464,2.5465539795921135
train_065,train,3.0,2,3,4,8540.434053423061,463.9811315336072,0.9549057425422316,2.153746978434599
train_066,train,2.0,2,3,4,8172.841145977785,518.0258408532567,0.9396022494917422,1.3274927060919053
train_067,train,3.0,2,3,4,8477.41738043432,546.9000289191557,0.9375674242314463,1.5349553438055938
train_068,train,3.0,2,3,4,8284.716581839266,597.1519428682004,0.9232540295738654,1.2841344214237385
train_069,train,2.0,2,3,4,8300.560854863183,347.4986792216216,0.9727227553452464,2.892388936633342
train_070,train,2.0,2,3,4,8469.79115211872,421.49085391815834,0.9618868472070443,2.3391448182928416
train_071,train,4.0,2,3,4,8388.894670683787,489.09028403814807,0.9484191060182487,1.9716876058283619
train_072,train,4.0,2,3,4,8577.980556088354,585.2056144868843,0.9306935669360933,2.2083382008504353
train_073,train,2.0,2,3,4,8582.073638690206,740.4102965301598,0.8935820595829813,1.4476364463447267
train_074,train,3.0,2,3,4,8589.694269062515,394.12555384509045,0.9674129058874975,2.8790941212376198
train_075,train,2.0,2,3,4,8547.558458533207,454.67807713420353,0.9566874331974555,2.412747804437919
train_076,train,2.0,2,3,4,8601.564617946895,565.895538762373,0.9352324906283791,2.2681142357127912
train_077,train,3.0,2,3,4,8301.68459823559,634.6473633005415,0.9144873822259892,1.1521977951949136
train_078,train,3.0,2,3,4,8585.60768655032,674.5739228362161,0.9101063255089124,2.009840456293282
train_079,train,2.0,2,3,4,8546.301042881398,651.2804658609435,0.9149817527808529,2.0437952100602255
train_080,train,1.0,2,3,4,8557.925130995134,416.46528695155837,0.9634919429362917,2.6872069044836193
train_081,train,3.0,2,3,4,8629.410172102209,412.5696132907371,0.9647180454383286,2.8112230941929273
train_082,train,3.0,2,3,4,8542.429558296471,519.9298305796166,0.9440449467970817,2.460969759858588
train_083,train,1.0,2,3,4,8498.187902745036,488.1684765855984,0.9498510007109146,2.601456355254322
train_084,train,5.0,2,3,4,8271.509059182876,601.1769392917187,0.9220676297589163,1.6795076957525037
train_085,train,3.0,2,3,4,8586.558390043148,591.0499327792927,0.9295316271893683,1.9044064174178503
train_086,train,2.0,2,3,4,8755.283334097969,503.37914760401674,0.9497672225019168,2.888577358823346
train_087,train,3.0,2,3,4,8280.429579523965,384.0664411942922,0.9667241219319853,2.3306078204341434
train_088,train,2.0,2,3,4,8414.378008924357,468.74951383504407,0.9526945386828048,2.123201048788011
train_089,train,2.0,2,3,4,8331.255740276894,264.05595889260854,0.9841814679471341,3.3144427127045466
train_090,train,4.0,2,3,4,8624.180858640797,641.6927422609068,0.918627446737448,2.1297214869053906
train_091,train,2.0,2,3,4,8559.59258289317,468.0314358097825,0.9543469163386388,2.4426800896904943
train_092,train,2.0,2,3,4,8041.416396773447,483.8156475127311,0.9452527093491183,1.3901696247424216
train_093,train,3.0,2,3,4,8124.325089425616,314.8334236080868,0.9765363551345656,2.3971510438648975
train_094,train,3.0,2,3,4,8589.561158614713,447.11458647215625,0.9584487033443818,2.7283244450755846
train_095,train,3.0,2,3,4,8175.33965665627,418.6458296074331,0.9597327273163546,1.7095917243046532
train_096,train,2.0,2,3,4,8268.122363794073,601.5558433993891,0.9219180899715691,1.2557255546486061
train_097,train,3.0,2,3,4,8746.47006295814,614.2873353712148,0.9268511549496355,2.5981788274048405
train_098,train,1.0,2,3,4,8573.091574213624,598.7823600241198,0.9275991918099427,1.9235655813647892
train_099,train,3.0,2,3,4,8295.65927985969,653.5675296410269,0.9096603563140275,1.2809993747944963
train_100,train,5.0,2,3,4,8275.2884743511,452.5391694938794,0.954336661779044,2.2227853409434077
train_101,train,2.0,2,3,4,8734.372662663149,801.1867484173316,0.8813488614295959,1.8264510573688062
train_102,train,2.0,2,3,4,8589.133735639069,1016.517361898405,0.8169236231242101,0.47604535691749117
train_103,train,3.0,2,3,4,8203.138932738353,524.9591044008456,0.9385039929976664,1.8245329465153937
train_104,train,1.0,2,3,4,8363.930569246704,605.362065787166,0.9226654095395974,1.4605747813082077
train_105,train,4.0,2,3,4,8194.567863996375,290.021903295927,0.98035230352088,2.3047547221652707
train_106,train,1.0,2,3,4,8578.744856007239,431.32132613425017,0.9611263924067732,2.8260940287539524
train_107,train,3.0,2,3,4,8699.600814414178,425.310104031749,0.96316722593545,2.9825825518689117
train_108,train,1.0,2,3,4,8292.068105370534,868.3055790837867,0.8507420875139343,0.8262252517961706
train_109,train,3.0,2,3,4,8304.537736958864,340.8334480632874,0.9737563771411305,2.2983962487282925
train_110,train,1.0,2,3,4,8652.383746286161,448.3442632239922,0.9588088692545799,3.040310102474702
train_111,train,3.0,2,3,4,8654.380151178475,491.8584118405006,0.9508589586384617,2.4055074216051846
train_112,train,1.0,2,3,4,8518.642350946999,372.876134023257,0.9702563088960641,3.1972595524095375
train_113,train,3.0,2,3,4,8293.434638741877,476.27114091725383,0.9498780986019553,2.1773864471870326
train_114,train,3.0,2,3,4,8287.81606349192,787.1777854252946,0.8738664802368981,0.9106004441522542
train_115,train,3.0,2,3,4,8293.768233472589,599.8801093822404,0.9227613765933651,1.435620556999635
train_116,train,4.0,2,3,4,8075.553245941694,566.6731241105416,0.9269692171223163,1.4182279963979099
train_117,train,1.0,2,3,4,8489.137128631834,410.84543738779104,0.9638779919129763,2.8272345423025027
train_118,train,2.0,2,3,4,8038.858515230784,526.4421190858227,0.9357888655133152,1.3462153751887351
train_119,train,2.0,2,3,4,8454.121722677619,829.6096873551392,0.8664952267153103,0.8700207398442803
train_120,train,5.0,2,3,4,8357.012960204018,437.07116203155664,0.9580705073018552,1.5606306762549513
test_001,test,,2,3,4,8136.35149183247,446.0886363951182,0.95411168469058,1.7523100110077516
test_002,test,,2,3,4,8119.2083155233495,724.7508412960785,0.8869272236374643,1.0116447607566892
test_003,test,,2,3,4,7984.3027414332655,381.0351231325822,0.9648413712585524,1.4621435171843045
test_004,test,,2,3,4,8248.108190936611,574.1061272352991,0.9280598047852952,1.1422642046677955
test_005,test,,2,3,4,8250.328855387279,989.0306815992972,0.8130539280225293,0.642475951851508
test_006,test,,2,3,4,8692.726974672758,492.72365390834545,0.9511072762822581,2.955813099623068
test_007,test,,2,3,4,8484.099770164574,375.14416771181385,0.9696661806969243,2.570304065522055
test_008,test,,2,3,4,8249.37988553947,808.2074084300943,0.8668697152759668,0.8863650321392855
test_009,test,,2,3,4,8020.43925491524,506.4235084160516,0.9400353146341166,1.2604229859172547
test_010,test,,2,3,4,8282.480570483163,258.59418292388375,0.9846426849993138,3.092500550913143
test_011,test,,2,3,4,8328.470265730622,691.2285921215962,0.9007280445607414,1.121534108484826
test_012,test,,2,3,4,8187.703429244441,597.1093394247384,0.9215783846524581,1.0409027826868007
test_013,test,,2,3,4,8378.581940191982,559.4837257665057,0.9334075252667952,1.6858355118918427
test_014,test,,2,3,4,8160.767354925815,440.31035538240684,0.9554954503646235,1.9438875063239163
test_015,test,,2,3,4,7927.885714429757,269.9805439362702,0.9817826373322729,1.980090451488782
test_016,test,,2,3,4,8350.187194220323,514.3183499465205,0.9427732788836433,2.210622191775659
test_017,test,,2,3,4,8488.36849693805,310.7639762758328,0.979004909929556,2.643832559747582
test_018,test,,2,3,4,8519.890166323788,763.8635928528848,0.8860436035118753,1.2379869879899523
test_019,test,,2,3,4,8280.898120672355,333.47932097842636,0.9747083250289948,0.854791973089009
test_020,test,,2,3,4,8176.970099081729,397.35654798506766,0.963592624044559,1.5140226903049134
test_021,test,,2,3,4,8347.091812578652,505.2460608861589,0.944624859055891,1.7647675164092833
test_022,test,,2,3,4,8155.603783039832,678.2198637175444,0.9003742049675644,0.9790712455628636
test_023,test,,2,3,4,8284.243968201852,387.83615614729825,0.9661201144881738,1.5763014956126726
test_024,test,,2,3,4,8167.076515774852,657.0287943891709,0.9061653983695838,1.0217314852588917
test_025,test,,2,3,4,8080.552178633769,473.9227166740043,0.9478342614343385,1.3471359761724617
test_026,test,,2,3,4,8126.3766051589155,645.8270642714078,0.9082196964084791,1.0960079537625589
test_027,test,,2,3,4,8460.688812579263,1110.7128591314872,0.7838539552247674,0.4104108932596775
test_028,test,,2,3,4,8426.403841729567,731.6908190233432,0.8923473789770586,0.8708117545151097
test_029,test,,2,3,4,8555.985658084095,602.314110506616,0.9265338545083565,0.9492441035911305
test_030,test,,2,3,4,8132.21185138943,367.09925442931376,0.968425545458322,1.9889115236563812
test_031,test,,2,3,4,8275.119891511982,436.09915284981787,0.957453900428921,1.6622951350059978
test_032,test,,2,3,4,8245.652729112036,608.4101293155123,0.9198710036315162,1.1175678134569704
test_033,test,,2,3,4,8258.326748720467,674.2730288401552,0.9036187271558711,1.029424926658728
test_034,test,,2,3,4,8255.912270301258,972.967754747121,0.8181820741622172,0.788826165719648
test_035,test,,2,3,4,8380.292591395777,642.4789307499121,0.914042135903916,1.6515290940916625
test_036,test,,2,3,4,8041.426975315169,350.1645447107906,0.9705545610291941,1.9137106959217984
test_037,test,,2,3,4,8359.734450967479,704.6315897512453,0.8979292394340657,1.5120176088108934
test_038,test,,2,3,4,8292.201257823366,548.9051691802921,0.9344840773588854,0.9227892999651219
test_039,test,,2,3,4,8191.003743848734,761.3692773615733,0.8785486747057042,0.8596670631489731
test_040,test,,2,3,4,8517.503143424778,932.8945649568864,0.838969955826067,0.8377216231999745
test_041,test,,2,3,4,8038.6053247989175,468.246510467362,0.948506998365761,1.645974904159547
test_042,test,,2,3,4,8181.081993566102,662.9410431451107,0.9049260778769291,0.9682797965792922
test_043,test,,2,3,4,8267.603570555391,419.16760548325414,0.9604968207474949,2.3347008286740083
test_044,test,,2,3,4,8197.21706864316,722.1615204895754,0.8895363252406315,0.8725891164329393
test_045,test,,2,3,4,8613.327328906278,571.7591937797495,0.9341407600033089,2.263235569222924
test_046,test,,2,3,4,8405.457737996583,1195.339780714039,0.7555273920761552,0.47781937499198435
test_047,test,,2,3,4,8671.53327629875,460.43778104454185,0.9568373389514495,2.902125555111658
test_048,test,,2,3,4,8084.416480605478,671.5117686842191,0.9005844486986365,0.9563977434044784
test_049,test,,2,3,4,8401.371243826605,915.2379551275246,0.8404182727320282,0.8472048196735749
test_050,test,,2,3,4,8278.868584553864,754.3238420635266,0.8827455791826166,0.9619605148838692
test_051,test,,2,3,4,8140.362662002425,224.3676310536017,0.9879910266600322,2.363894720575429
test_052,test,,2,3,4,8250.44630434455,857.3368618326912,0.8526821812972896,0.7105463508320113
test_053,test,,2,3,4,8478.385245509493,923.4674804195638,0.8404648274753175,0.7504227672158992
test_054,test,,2,3,4,8184.976770365002,740.0839880747764,0.884320408908339,0.9948722249383071
test_055,test,,2,3,4,8264.19087902252,1128.4794606788496,0.7702162557924872,0.6892168381015988
test_056,test,,2,3,4,8413.032742055024,807.4850056469382,0.8715391843210021,1.0010876661622126
test_057,test,,2,3,4,8114.388882640227,395.6540540327312,0.9633540881537136,1.4786916004687676
test_058,test,,2,3,4,8151.272396043992,616.8337546453994,0.9160670133283237,0.9980012837791001
test_059,test,,2,3,4,8223.73560002204,673.3665070467256,0.9031207944444207,1.0104508473442042
test_060,test,,2,3,4,8198.287660827362,713.1974477907858,0.8919923831117706,0.9572854698245097
train_001,train,2.0,3,5,7,8689.677677146827,512.143087188997,0.9473491545422381,2.542582362252904
train_002,train,5.0,3,5,7,8168.788939400422,435.6851824528048,0.9564668460235686,1.8553767034313582
train_003,train,2.0,3,5,7,8181.484560361051,562.8572827585547,0.9296036484521986,1.3249282546770917
train_004,train,4.0,3,5,7,7892.917923478813,342.6939817465159,0.9707212650613025,1.8840365255185825
train_005,train,5.0,3,5,7,7932.434256506452,248.09837221154976,0.9845897333863923,2.349647887613279
train_006,train,2.0,3,5,7,7893.28799946498,354.16756494602646,0.9687929563651027,1.6937467803937176
train_007,train,2.0,3,5,7,8333.702144322282,599.0012136186757,0.9236503520446409,1.579741689425438
train_008,train,5.0,3,5,7,8138.492213487887,378.99435431507624,0.966466091085938,1.8984896137663387
train_009,train,3.0,3,5,7,7902.741630971781,395.5514763426384,0.961460857838197,1.4576629425098222
train_010,train,2.0,3,5,7,8078.084460484048,532.4389382855699,0.9350082454347405,1.4939877266721027
train_011,train,3.0,3,5,7,8018.845466477859,426.1708431682381,0.9567618016109378,1.4450264209631847
train_012,train,5.0,3,5,7,8005.943164878849,371.84192395067726,0.9666362571577655,1.931532545069608
train_013,train,2.0,3,5,7,8011.50146503532,472.0865058347416,0.9473675222799697,1.4346722858019438
train_014,train,5.0,3,5,7,8120.855935043021,516.2333027030137,0.9392705810177284,1.2545125997101962
train_015,train,3.0,3,5,7,8018.783650506969,445.3460424487739,0.9529697486973112,1.438914897816189
train_016,train,4.0,3,5,7,8010.543501638677,571.4422108309257,0.924708571958016,1.0635736932101283
train_017,train,2.0,3,5,7,8475.862311826431,461.320581826763,0.954747120824766,2.31833440133067
train_018,train,5.0,3,5,7,8363.620313329924,440.8838821176284,0.9574315774932618,2.3285694024428905
train_019,train,3.0,3,5,7,8025.658657487407,446.9702824685623,0.9527196134976569,1.486906242534995
train_020,train,2.0,3,5,7,7992.76937076081,379.2620499881428,0.96522765714897,1.5761477336481144
train_021,train,5.0,3,5,7,8229.933242806708,602.5883976538538,0.9209997608377253,1.4481357080242967
train_022,train,4.0,3,5,7,8482.506966991697,377.5839056454338,0.969271324178784,2.6061458015292716
train_023,train,3.0,3,5,7,8144.236204641795,565.1676427433792,0.9284618196648693,1.2711925387105794
train_024,train,5.0,3,5,7,8348.919222837165,299.98602523327736,0.979761337445678,2.822124830161409
train_025,train,5.0,3,5,7,8114.236308564657,287.98973700479013,0.9802433811745506,1.769903061066679
train_026,train,3.0,3,5,7,8117.56990637899,448.052196276948,0.953521141273435,1.5805394578583147
train_027,train,2.0,3,5,7,8599.630051363034,596.7804718292103,0.9284594012862881,2.3887053695717486
train_028,train,4.0,3,5,7,8251.82909187951,553.3117655189809,0.9328896334467968,1.389580593122492
train_029,train,2.0,3,5,7,8587.404724259415,496.14710110176304,0.9492986083600805,2.587229969966307
train_030,train,5.0,3,5,7,8524.569716000331,555.3815108106629,0.9364051869836504,2.1667704460226576
train_031,train,4.0,3,5,7,7961.357925389133,337.3052618247219,0.972081342943087,1.7614730225406818
train_032,train,3.0,3,5,7,7984.018431899877,254.9063519573909,0.9839523187404672,2.3412871401914854
train_033,train,1.0,3,5,7,8566.66075645195,459.03211940546925,0.9560785596411389,2.7336827552320924
